,Item,Year,Unit,Quantity
1807,"Flax, processed but not spun",2001,tonnes,840066.0
1808,"Flax, processed but not spun",2002,tonnes,1207462.0
1809,"Flax, processed but not spun",2003,tonnes,1221754.0
1810,"Flax, processed but not spun",2004,tonnes,1459656.0
1811,"Flax, processed but not spun",2005,tonnes,1508321.0
1812,"Flax, processed but not spun",2006,tonnes,1108155.0
1813,"Flax, processed but not spun",2007,tonnes,907456.0
1814,"Flax, processed but not spun",2008,tonnes,977397.0
1815,"Flax, processed but not spun",2009,tonnes,660880.0
1816,"Flax, processed but not spun",2010,tonnes,297078.0
1817,"Flax, processed but not spun",2011,tonnes,260619.0
1818,"Flax, processed but not spun",2012,tonnes,329606.0
1819,"Flax, processed but not spun",2013,tonnes,300143.0
1820,"Flax, processed but not spun",2014,tonnes,765254.0
1821,"Flax, processed but not spun",2015,tonnes,749602.0
1822,"Flax, processed but not spun",2016,tonnes,831327.0
1823,"Flax, processed but not spun",2017,tonnes,800892.0
1824,"Flax, processed but not spun",2018,tonnes,893317.0
1825,"Flax, processed but not spun",2019,tonnes,1091511.0
1826,"Flax, processed but not spun",2020,tonnes,975850.0
1827,Fonio,2000,tonnes,309958.0
1828,Fonio,2001,tonnes,312664.0
1829,Fonio,2002,tonnes,318391.0
1830,Fonio,2003,tonnes,328270.0
1831,Fonio,2004,tonnes,338413.0
1832,Fonio,2005,tonnes,371117.0
1833,Fonio,2006,tonnes,366858.0
1834,Fonio,2007,tonnes,372624.0
1835,Fonio,2008,tonnes,483327.0
1836,Fonio,2009,tonnes,505183.0
1837,Fonio,2010,tonnes,559875.0
1838,Fonio,2011,tonnes,581749.0
1839,Fonio,2012,tonnes,575721.0
1840,Fonio,2013,tonnes,610353.0
1841,Fonio,2014,tonnes,628606.0
1842,Fonio,2015,tonnes,643926.0
1843,Fonio,2016,tonnes,638671.0
1844,Fonio,2017,tonnes,660691.0
1845,Fonio,2018,tonnes,639822.0
1846,Fonio,2019,tonnes,699360.0
1847,Fonio,2020,tonnes,740033.0
1848,Fruit Primary,2000,tonnes,564732613.0
1849,Fruit Primary,2001,tonnes,575445216.0
1850,Fruit Primary,2002,tonnes,593151203.0
1851,Fruit Primary,2003,tonnes,604696720.0
1852,Fruit Primary,2004,tonnes,627699800.0
1853,Fruit Primary,2005,tonnes,643776564.0
1854,Fruit Primary,2006,tonnes,669433872.0
1855,Fruit Primary,2007,tonnes,678122453.0
1856,Fruit Primary,2008,tonnes,695390158.0
1857,Fruit Primary,2009,tonnes,713760212.0
1858,Fruit Primary,2010,tonnes,728719587.0
1859,Fruit Primary,2011,tonnes,753517710.0
1860,Fruit Primary,2012,tonnes,769840887.0
1861,Fruit Primary,2013,tonnes,801297246.0
1862,Fruit Primary,2014,tonnes,818053089.0
1863,Fruit Primary,2015,tonnes,831165116.0
1864,Fruit Primary,2016,tonnes,832112505.0
1865,Fruit Primary,2017,tonnes,838668213.0
1866,Fruit Primary,2018,tonnes,861540549.0
1867,Fruit Primary,2019,tonnes,878156784.0
1868,Fruit Primary,2020,tonnes,882867042.0
1869,"Game meat, fresh, chilled or frozen",2000,tonnes,1575931.0
1870,"Game meat, fresh, chilled or frozen",2001,tonnes,1580806.0
1871,"Game meat, fresh, chilled or frozen",2002,tonnes,1611332.0
1872,"Game meat, fresh, chilled or frozen",2003,tonnes,1636457.0
1873,"Game meat, fresh, chilled or frozen",2004,tonnes,1666530.0
1874,"Game meat, fresh, chilled or frozen",2005,tonnes,1700413.0
1875,"Game meat, fresh, chilled or frozen",2006,tonnes,1752738.0
1876,"Game meat, fresh, chilled or frozen",2007,tonnes,1787932.0
1877,"Game meat, fresh, chilled or frozen",2008,tonnes,1844701.0
1878,"Game meat, fresh, chilled or frozen",2009,tonnes,1873891.0
1879,"Game meat, fresh, chilled or frozen",2010,tonnes,1878555.0
1880,"Game meat, fresh, chilled or frozen",2011,tonnes,1941951.0
1881,"Game meat, fresh, chilled or frozen",2012,tonnes,1958568.0
1882,"Game meat, fresh, chilled or frozen",2013,tonnes,1969345.0
1883,"Game meat, fresh, chilled or frozen",2014,tonnes,1982201.0
1884,"Game meat, fresh, chilled or frozen",2015,tonnes,2025664.0
1885,"Game meat, fresh, chilled or frozen",2016,tonnes,2024662.0
1886,"Game meat, fresh, chilled or frozen",2017,tonnes,2031804.0
1887,"Game meat, fresh, chilled or frozen",2018,tonnes,1930876.0
1888,"Game meat, fresh, chilled or frozen",2019,tonnes,1927463.0
1889,"Game meat, fresh, chilled or frozen",2020,tonnes,1932413.0
1890,Ghee from buffalo milk,2000,tonnes,2136246.5
1891,Ghee from buffalo milk,2001,tonnes,2272474.1
1892,Ghee from buffalo milk,2002,tonnes,2409291.3
1893,Ghee from buffalo milk,2003,tonnes,2466755.56
1894,Ghee from buffalo milk,2004,tonnes,2605236.0
1895,Ghee from buffalo milk,2005,tonnes,2744388.56
1896,Ghee from buffalo milk,2006,tonnes,2801847.8
1897,Ghee from buffalo milk,2007,tonnes,2892653.8
1898,Ghee from buffalo milk,2008,tonnes,2965384.6
1899,Ghee from buffalo milk,2009,tonnes,3051881.3
1900,Ghee from buffalo milk,2010,tonnes,2908539.0
1901,Ghee from buffalo milk,2011,tonnes,2961046.0
1902,Ghee from buffalo milk,2012,tonnes,3088832.0
1903,Ghee from buffalo milk,2013,tonnes,3322934.0
1904,Ghee from buffalo milk,2014,tonnes,3421474.0
1905,Ghee from buffalo milk,2015,tonnes,3523790.0
1906,Ghee from buffalo milk,2016,tonnes,3605152.0
1907,Ghee from buffalo milk,2017,tonnes,3744403.0
1908,Ghee from buffalo milk,2018,tonnes,3889695.0
1909,Ghee from buffalo milk,2019,tonnes,3933122.0
1910,Ghee from buffalo milk,2020,tonnes,0.0
1911,Ghee from cow milk,2000,tonnes,156464.47
1912,Ghee from cow milk,2001,tonnes,142174.58
1913,Ghee from cow milk,2002,tonnes,166543.08
1914,Ghee from cow milk,2003,tonnes,172241.35
1915,Ghee from cow milk,2004,tonnes,174647.87
1916,Ghee from cow milk,2005,tonnes,184755.94
1917,Ghee from cow milk,2006,tonnes,178639.32
1918,Ghee from cow milk,2007,tonnes,200171.74000000002
1919,Ghee from cow milk,2008,tonnes,196950.5
1920,Ghee from cow milk,2009,tonnes,184851.68
1921,Ghee from cow milk,2010,tonnes,224967.0
1922,Ghee from cow milk,2011,tonnes,234795.0
1923,Ghee from cow milk,2012,tonnes,236061.0
1924,Ghee from cow milk,2013,tonnes,245133.0
1925,Ghee from cow milk,2014,tonnes,256872.0
1926,Ghee from cow milk,2015,tonnes,269256.0
1927,Ghee from cow milk,2016,tonnes,278554.0
1928,Ghee from cow milk,2017,tonnes,287560.0
1929,Ghee from cow milk,2018,tonnes,314086.0
1930,Ghee from cow milk,2019,tonnes,317889.0
1931,Ghee from cow milk,2020,tonnes,0.0
1932,"Ginger, raw",2000,tonnes,1013085.0
1933,"Ginger, raw",2001,tonnes,1108747.0
1934,"Ginger, raw",2002,tonnes,1188128.0
1935,"Ginger, raw",2003,tonnes,1244877.0
1936,"Ginger, raw",2004,tonnes,1216845.0
1937,"Ginger, raw",2005,tonnes,1356858.0
1938,"Ginger, raw",2006,tonnes,1469292.0
1939,"Ginger, raw",2007,tonnes,1576611.0
1940,"Ginger, raw",2008,tonnes,1592490.0
1941,"Ginger, raw",2009,tonnes,1638799.0
1942,"Ginger, raw",2010,tonnes,1683726.0
1943,"Ginger, raw",2011,tonnes,2378560.0
1944,"Ginger, raw",2012,tonnes,2457565.0
1945,"Ginger, raw",2013,tonnes,2436020.0
1946,"Ginger, raw",2014,tonnes,2282471.0
1947,"Ginger, raw",2015,tonnes,2741863.0
1948,"Ginger, raw",2016,tonnes,3616178.0
1949,"Ginger, raw",2017,tonnes,3495942.0
1950,"Ginger, raw",2018,tonnes,4083488.0
1951,"Ginger, raw",2019,tonnes,4070441.0
1952,"Ginger, raw",2020,tonnes,4305933.0
1953,"Goat fat, unrendered",2000,tonnes,149724.0
1954,"Goat fat, unrendered",2001,tonnes,152502.0
1955,"Goat fat, unrendered",2002,tonnes,158083.0
1956,"Goat fat, unrendered",2003,tonnes,165931.0
1957,"Goat fat, unrendered",2004,tonnes,173831.0
1958,"Goat fat, unrendered",2005,tonnes,179383.0
1959,"Goat fat, unrendered",2006,tonnes,178943.0
1960,"Goat fat, unrendered",2007,tonnes,186362.0
1961,"Goat fat, unrendered",2008,tonnes,188851.0
1962,"Goat fat, unrendered",2009,tonnes,194179.0
1963,"Goat fat, unrendered",2010,tonnes,197894.0
1964,"Goat fat, unrendered",2011,tonnes,197529.0
1965,"Goat fat, unrendered",2012,tonnes,203556.0
1966,"Goat fat, unrendered",2013,tonnes,208101.0
1967,"Goat fat, unrendered",2014,tonnes,212808.0
1968,"Goat fat, unrendered",2015,tonnes,217381.0
1969,"Goat fat, unrendered",2016,tonnes,222313.0
1970,"Goat fat, unrendered",2017,tonnes,235093.0
1971,"Goat fat, unrendered",2018,tonnes,233711.0
1972,"Goat fat, unrendered",2019,tonnes,239986.0
1973,"Goat fat, unrendered",2020,tonnes,242918.0
1974,Gooseberries,2000,tonnes,192344.0
1975,Gooseberries,2001,tonnes,192518.0
1976,Gooseberries,2002,tonnes,165218.0
1977,Gooseberries,2003,tonnes,172184.0
1978,Gooseberries,2004,tonnes,182960.0
1979,Gooseberries,2005,tonnes,181754.0
1980,Gooseberries,2006,tonnes,180313.0
1981,Gooseberries,2007,tonnes,179756.0
1982,Gooseberries,2008,tonnes,167046.0
1983,Gooseberries,2009,tonnes,168385.0
1984,Gooseberries,2010,tonnes,159957.0
1985,Gooseberries,2011,tonnes,167509.0
1986,Gooseberries,2012,tonnes,167714.0
1987,Gooseberries,2013,tonnes,170628.0
1988,Gooseberries,2014,tonnes,173911.0
1989,Gooseberries,2015,tonnes,168072.0
1990,Gooseberries,2016,tonnes,170223.0
1991,Gooseberries,2017,tonnes,161076.0
1992,Gooseberries,2018,tonnes,77427.0
1993,Gooseberries,2019,tonnes,80627.0
1994,Gooseberries,2020,tonnes,83932.0
1995,Grapes,2000,tonnes,62774517.0
1996,Grapes,2001,tonnes,60071185.0
1997,Grapes,2002,tonnes,60452312.0
1998,Grapes,2003,tonnes,62179145.0
1999,Grapes,2004,tonnes,66337657.0
2000,Grapes,2005,tonnes,66294774.0
2001,Grapes,2006,tonnes,66573142.0
2002,Grapes,2007,tonnes,65817622.0
2003,Grapes,2008,tonnes,66209541.0
2004,Grapes,2009,tonnes,67240093.0
2005,Grapes,2010,tonnes,66280950.0
2006,Grapes,2011,tonnes,68744638.0
2007,Grapes,2012,tonnes,68527005.0
2008,Grapes,2013,tonnes,76006961.0
2009,Grapes,2014,tonnes,73507969.0
2010,Grapes,2015,tonnes,76073093.0
2011,Grapes,2016,tonnes,73983346.0
2012,Grapes,2017,tonnes,73204211.0
2013,Grapes,2018,tonnes,79613081.0
2014,Grapes,2019,tonnes,76615091.0
2015,Grapes,2020,tonnes,77606265.0
2016,Green corn (maize),2000,tonnes,9621748.0
2017,Green corn (maize),2001,tonnes,10076821.0
2018,Green corn (maize),2002,tonnes,10141311.0
2019,Green corn (maize),2003,tonnes,10496187.0
2020,Green corn (maize),2004,tonnes,10453906.0
2021,Green corn (maize),2005,tonnes,10460885.0
2022,Green corn (maize),2006,tonnes,10516996.0
2023,Green corn (maize),2007,tonnes,10627469.0
2024,Green corn (maize),2008,tonnes,10965759.0
2025,Green corn (maize),2009,tonnes,11101247.0
2026,Green corn (maize),2010,tonnes,10493752.0
2027,Green corn (maize),2011,tonnes,10703485.0
2028,Green corn (maize),2012,tonnes,10871888.0
2029,Green corn (maize),2013,tonnes,10994524.0
2030,Green corn (maize),2014,tonnes,10916971.0
2031,Green corn (maize),2015,tonnes,11655796.0
2032,Green corn (maize),2016,tonnes,11487211.0
2033,Green corn (maize),2017,tonnes,11459037.0
2034,Green corn (maize),2018,tonnes,9025334.0
2035,Green corn (maize),2019,tonnes,8754873.0
2036,Green corn (maize),2020,tonnes,8762604.0
2037,Green garlic,2000,tonnes,10904209.0
2038,Green garlic,2001,tonnes,11312408.0
2039,Green garlic,2002,tonnes,12417581.0
2040,Green garlic,2003,tonnes,13537298.0
2041,Green garlic,2004,tonnes,14288112.0
2042,Green garlic,2005,tonnes,14890307.0
2043,Green garlic,2006,tonnes,15199004.0
2044,Green garlic,2007,tonnes,20004557.0
2045,Green garlic,2008,tonnes,22661668.0
2046,Green garlic,2009,tonnes,21972471.0
2047,Green garlic,2010,tonnes,22483401.0
2048,Green garlic,2011,tonnes,22973667.0
2049,Green garlic,2012,tonnes,23339622.0
2050,Green garlic,2013,tonnes,24184827.0
2051,Green garlic,2014,tonnes,24914686.0
2052,Green garlic,2015,tonnes,26899384.0
2053,Green garlic,2016,tonnes,25803314.0
2054,Green garlic,2017,tonnes,26424266.0
2055,Green garlic,2018,tonnes,26924213.0
2056,Green garlic,2019,tonnes,27989508.0
2057,Green garlic,2020,tonnes,28003325.0
2058,Groundnut oil,2000,tonnes,4920638.69
2059,Groundnut oil,2001,tonnes,5409322.62
2060,Groundnut oil,2002,tonnes,5069751.97
2061,Groundnut oil,2003,tonnes,5648712.05
2062,Groundnut oil,2004,tonnes,5203026.51
2063,Groundnut oil,2005,tonnes,5568767.61
2064,Groundnut oil,2006,tonnes,4826476.0
2065,Groundnut oil,2007,tonnes,5666533.46
2066,Groundnut oil,2008,tonnes,5285494.26
2067,Groundnut oil,2009,tonnes,4780853.44
2068,Groundnut oil,2010,tonnes,5583941.0
2069,Groundnut oil,2011,tonnes,5353769.0
2070,Groundnut oil,2012,tonnes,5384574.0
2071,Groundnut oil,2013,tonnes,5127887.0
2072,Groundnut oil,2014,tonnes,4778565.0
2073,Groundnut oil,2015,tonnes,4752139.0
2074,Groundnut oil,2016,tonnes,5011562.0
2075,Groundnut oil,2017,tonnes,4526021.0
2076,Groundnut oil,2018,tonnes,4448973.0
2077,Groundnut oil,2019,tonnes,4147554.0
2078,Groundnut oil,2020,tonnes,0.0
2079,"Groundnuts, excluding shelled",2000,tonnes,33758399.0
2080,"Groundnuts, excluding shelled",2001,tonnes,34765361.0
2081,"Groundnuts, excluding shelled",2002,tonnes,31582926.0
2082,"Groundnuts, excluding shelled",2003,tonnes,35370661.0
2083,"Groundnuts, excluding shelled",2004,tonnes,35550132.0
2084,"Groundnuts, excluding shelled",2005,tonnes,37980851.0
2085,"Groundnuts, excluding shelled",2006,tonnes,32782384.0
2086,"Groundnuts, excluding shelled",2007,tonnes,36887891.0
2087,"Groundnuts, excluding shelled",2008,tonnes,37979579.0
2088,"Groundnuts, excluding shelled",2009,tonnes,36353177.0
2089,"Groundnuts, excluding shelled",2010,tonnes,42719328.0
2090,"Groundnuts, excluding shelled",2011,tonnes,39860928.0
2091,"Groundnuts, excluding shelled",2012,tonnes,42241598.0
2092,"Groundnuts, excluding shelled",2013,tonnes,46783039.0
2093,"Groundnuts, excluding shelled",2014,tonnes,45879431.0
2094,"Groundnuts, excluding shelled",2015,tonnes,44860888.0
2095,"Groundnuts, excluding shelled",2016,tonnes,46065816.0
2096,"Groundnuts, excluding shelled",2017,tonnes,48307228.0
2097,"Groundnuts, excluding shelled",2018,tonnes,51339664.0
2098,"Groundnuts, excluding shelled",2019,tonnes,49416407.0
2099,"Groundnuts, excluding shelled",2020,tonnes,53516415.0
2100,"Hazelnuts, in shell",2000,tonnes,675815.0
2101,"Hazelnuts, in shell",2001,tonnes,878316.0
2102,"Hazelnuts, in shell",2002,tonnes,835577.0
2103,"Hazelnuts, in shell",2003,tonnes,688117.0
2104,"Hazelnuts, in shell",2004,tonnes,616103.0
2105,"Hazelnuts, in shell",2005,tonnes,758938.0
2106,"Hazelnuts, in shell",2006,tonnes,961591.0
2107,"Hazelnuts, in shell",2007,tonnes,811685.0
2108,"Hazelnuts, in shell",2008,tonnes,1068185.0
2109,"Hazelnuts, in shell",2009,tonnes,772966.0
2110,"Hazelnuts, in shell",2010,tonnes,854743.0
2111,"Hazelnuts, in shell",2011,tonnes,744976.0
2112,"Hazelnuts, in shell",2012,tonnes,924338.0
2113,"Hazelnuts, in shell",2013,tonnes,869504.0
2114,"Hazelnuts, in shell",2014,tonnes,710547.0
2115,"Hazelnuts, in shell",2015,tonnes,936110.0
2116,"Hazelnuts, in shell",2016,tonnes,743399.0
2117,"Hazelnuts, in shell",2017,tonnes,1001319.0
2118,"Hazelnuts, in shell",2018,tonnes,873344.0
2119,"Hazelnuts, in shell",2019,tonnes,1125049.0
2120,"Hazelnuts, in shell",2020,tonnes,1072308.0
2121,Hempseed,2000,tonnes,6376.0
2122,Hempseed,2001,tonnes,5061.0
2123,Hempseed,2002,tonnes,3959.0
2124,Hempseed,2003,tonnes,3689.0
2125,Hempseed,2004,tonnes,3463.0
2126,Hempseed,2005,tonnes,3692.0
2127,Hempseed,2006,tonnes,3418.0
2128,Hempseed,2007,tonnes,3420.0
2129,Hempseed,2008,tonnes,3605.0
2130,Hempseed,2009,tonnes,3024.0
2131,Hempseed,2010,tonnes,2843.0
2132,Hempseed,2011,tonnes,2839.0
2133,Hempseed,2012,tonnes,2894.0
2134,Hempseed,2013,tonnes,3003.0
2135,Hempseed,2014,tonnes,2947.0
2136,Hempseed,2015,tonnes,2718.0
2137,Hempseed,2016,tonnes,3014.0
2138,Hempseed,2017,tonnes,3526.0
2139,Hempseed,2018,tonnes,4417.0
2140,Hempseed,2019,tonnes,5220.0
2141,Hempseed,2020,tonnes,5449.0
2142,"Hen eggs in shell, fresh",2000,1000 No,945644510.0
2143,"Hen eggs in shell, fresh",2000,tonnes,50585179.0
2144,"Hen eggs in shell, fresh",2001,1000 No,966127419.0
2145,"Hen eggs in shell, fresh",2001,tonnes,51631941.0
2146,"Hen eggs in shell, fresh",2002,1000 No,994425866.0
2147,"Hen eggs in shell, fresh",2002,tonnes,52964533.0
2148,"Hen eggs in shell, fresh",2003,1000 No,1009015229.0
2149,"Hen eggs in shell, fresh",2003,tonnes,53773695.0
2150,"Hen eggs in shell, fresh",2004,1000 No,1033881833.0
2151,"Hen eggs in shell, fresh",2004,tonnes,55025153.0
2152,"Hen eggs in shell, fresh",2005,1000 No,1056977821.0
2153,"Hen eggs in shell, fresh",2005,tonnes,56185228.0
2154,"Hen eggs in shell, fresh",2006,1000 No,1079615685.0
2155,"Hen eggs in shell, fresh",2006,tonnes,57507046.0
2156,"Hen eggs in shell, fresh",2007,1000 No,1111581735.0
2157,"Hen eggs in shell, fresh",2007,tonnes,59138905.0
2158,"Hen eggs in shell, fresh",2008,1000 No,1153033985.0
2159,"Hen eggs in shell, fresh",2008,tonnes,61301847.0
2160,"Hen eggs in shell, fresh",2009,1000 No,1175078490.0
2161,"Hen eggs in shell, fresh",2009,tonnes,62508340.0
2162,"Hen eggs in shell, fresh",2010,1000 No,1196859086.0
2163,"Hen eggs in shell, fresh",2010,tonnes,63796483.0
2164,"Hen eggs in shell, fresh",2011,1000 No,1220323658.0
2165,"Hen eggs in shell, fresh",2011,tonnes,65059215.0
2166,"Hen eggs in shell, fresh",2012,1000 No,1248201808.0
2167,"Hen eggs in shell, fresh",2012,tonnes,66693779.0
2168,"Hen eggs in shell, fresh",2013,1000 No,1277287438.0
2169,"Hen eggs in shell, fresh",2013,tonnes,68290766.0
2170,"Hen eggs in shell, fresh",2014,1000 No,1267588680.0
2171,"Hen eggs in shell, fresh",2014,tonnes,69709813.0
2172,"Hen eggs in shell, fresh",2015,1000 No,1288735030.0
2173,"Hen eggs in shell, fresh",2015,tonnes,71703835.0
2174,"Hen eggs in shell, fresh",2016,1000 No,1308001936.0
2175,"Hen eggs in shell, fresh",2016,tonnes,73722823.0
2176,"Hen eggs in shell, fresh",2017,1000 No,1485041218.0
2177,"Hen eggs in shell, fresh",2017,tonnes,78458276.0
2178,"Hen eggs in shell, fresh",2018,1000 No,1513324121.0
2179,"Hen eggs in shell, fresh",2018,tonnes,79730069.0
2180,"Hen eggs in shell, fresh",2019,1000 No,1572294972.0
2181,"Hen eggs in shell, fresh",2019,tonnes,83223747.0
2182,"Hen eggs in shell, fresh",2020,1000 No,1618261946.0
2183,"Hen eggs in shell, fresh",2020,tonnes,85292795.0
2184,Hop cones,2000,tonnes,120991.0
2185,Hop cones,2001,tonnes,125037.0
2186,Hop cones,2002,tonnes,125001.0
2187,Hop cones,2003,tonnes,113575.0
2188,Hop cones,2004,tonnes,118779.0
2189,Hop cones,2005,tonnes,118529.0
2190,Hop cones,2006,tonnes,111623.0
2191,Hop cones,2007,tonnes,126341.0
2192,Hop cones,2008,tonnes,142048.0
2193,Hop cones,2009,tonnes,141669.0
2194,Hop cones,2010,tonnes,126110.0
2195,Hop cones,2011,tonnes,128063.0
2196,Hop cones,2012,tonnes,112218.0
2197,Hop cones,2013,tonnes,117840.0
2198,Hop cones,2014,tonnes,137798.0
2199,Hop cones,2015,tonnes,133058.0
2200,Hop cones,2016,tonnes,143219.0
2201,Hop cones,2017,tonnes,150735.0
2202,Hop cones,2018,tonnes,168993.0
2203,Hop cones,2019,tonnes,173390.0
2204,Hop cones,2020,tonnes,171841.0
2205,"Horse meat, fresh or chilled",2000,tonnes,759580.0
2206,"Horse meat, fresh or chilled",2001,tonnes,795548.0
2207,"Horse meat, fresh or chilled",2002,tonnes,764431.0
2208,"Horse meat, fresh or chilled",2003,tonnes,764685.0
2209,"Horse meat, fresh or chilled",2004,tonnes,756698.0
2210,"Horse meat, fresh or chilled",2005,tonnes,751850.0
2211,"Horse meat, fresh or chilled",2006,tonnes,745771.0
